0.2159	0.9951	0.9921	0.0028	0.0006	0.9981	0.9931	0.0017	ch.15331
0.0122	0.9964	0.7949	0.9969	0.9991	0.9997	0.0012	0.9896	ch.15424
0.0011	0.2867	0.0946	0.3491	0.2171	0.2514	0.8567	0.9162	ch.15439
0.2060	0.9988	0.9943	0.1670	0.9908	0.0039	0.5813	0.9955	ch.15448
0.0000	0.5758	0.3404	0.8340	0.9236	0.7171	0.1425	0.6064	ch.15456
0.0527	0.9987	0.0063	0.0035	0.9991	0.9788	0.9961	0.9764	ch.15460
0.0078	0.6514	0.9989	0.0029	0.9997	0.9987	0.0004	0.1459	ch.15468
0.0034	0.0074	0.0825	0.9253	0.9995	0.0043	0.0067	0.9955	ch.15518
0.0000	0.0222	0.0744	0.0483	0.9141	0.5034	0.2511	0.3717	ch.15522
0.0000	0.7637	0.3389	0.7935	0.1940	0.2579	0.1152	0.8539	ch.15523
0.0000	0.9896	0.1101	0.5205	0.9978	0.2154	0.8573	0.3380	ch.15533
0.0831	0.9992	0.0281	0.9949	0.0380	0.0094	0.0024	0.8806	ch.15539
0.7396	0.0009	0.2156	0.9943	0.0033	0.0044	0.9985	0.9730	ch.15549
0.0408	0.9995	0.9912	0.0016	0.6009	0.9952	0.9979	0.0059	ch.15592
0.0000	0.7023	0.9704	0.9528	0.2742	0.1954	0.8345	0.6636	ch.15597
0.0623	0.0015	0.0001	0.9952	0.3518	0.0011	0.8237	0.9841	ch.15599
0.1097	0.0526	0.9973	0.2907	0.9987	0.5881	0.0221	0.9568	ch.1560
0.0012	0.3778	0.8752	0.0008	0.9930	0.0156	0.9952	0.9006	ch.15612
0.1635	0.8868	0.0224	0.1808	0.6284	0.5889	0.0816	0.9993	ch.15614
0.0223	0.0039	0.9959	0.2778	0.9871	0.0015	0.0019	0.9969	ch.15635
0.0359	0.0197	0.3814	0.5156	0.3285	0.0082	0.0096	0.9439	ch.1569
0.0469	0.9983	0.9923	0.4101	0.9982	0.9983	0.0006	0.0262	ch.15703
0.0027	0.0143	0.0063	0.1574	0.8648	0.9972	0.0060	0.3499	ch.15748
0.0029	0.9991	0.2889	0.9979	0.0012	0.0038	0.0007	0.4986	ch.15750
0.8609	0.0005	0.5355	0.9311	0.0410	0.9986	0.0070	0.9991	ch.15751
0.0999	0.9818	0.4440	0.5931	0.9975	0.0100	0.0247	0.9936	ch.15756
0.0580	0.9940	0.3543	0.9744	0.0003	0.0773	0.9846	0.7329	ch.15759
0.0312	0.0001	0.1210	0.9954	0.8932	0.9977	0.9992	0.1987	ch.15760
0.3516	0.9991	0.9392	0.0031	0.9990	0.0008	0.9988	0.1799	ch.15795
0.0000	0.6200	0.8315	0.9946	0.4154	0.3948	0.8804	0.2584	ch.15810
0.1893	0.2938	0.9995	0.9993	0.9833	0.0000	0.0072	0.9929	ch.15816
0.3951	0.4218	0.9977	0.0031	0.9965	0.0007	0.9963	0.3313	ch.15824
0.0000	0.6359	0.2960	0.1218	0.6703	0.2713	0.1720	0.6357	ch.15827
0.0521	0.9937	0.9987	0.3511	0.3396	0.0072	0.9981	0.0085	ch.15835
0.0422	0.9991	0.2401	0.9896	0.9985	0.9565	0.0004	0.1126	ch.15851
0.1948	0.0085	0.2901	0.9964	0.7178	0.0234	0.4945	0.9977	ch.15856
0.0174	0.6322	0.9961	0.9987	0.9972	0.0064	0.9999	0.2031	ch.15864
0.0166	1.0000	0.9999	0.6831	0.0020	0.9937	0.9921	0.0089	ch.15869
0.0143	0.9152	0.3429	0.8689	0.0274	0.0309	0.1653	0.2637	ch.15874
0.1229	0.9573	0.9979	0.0008	0.9968	0.0070	0.9992	0.9936	ch.15922
0.2512	0.9953	0.9971	0.9972	0.0032	0.0012	0.0000	0.5272	ch.15944
0.0021	0.9877	0.5446	0.5973	0.9196	0.9751	0.9972	0.0470	ch.15946
0.0046	0.9050	0.5546	0.4296	0.9939	0.9739	0.9163	0.2017	ch.15947
0.0845	0.9944	0.8427	0.0039	0.9924	0.9969	0.9127	0.7575	ch.1594
0.0000	0.0432	0.9961	0.6635	0.0101	0.4275	0.9197	0.0918	ch.15952
0.0927	0.9973	0.9716	0.9972	0.0712	0.8610	0.3904	0.5848	ch.1595
0.6680	0.9994	0.9340	0.0025	0.9959	0.0031	0.9963	0.0733	ch.15960
0.2951	0.0015	0.9926	0.9942	0.8573	0.0052	0.9986	0.0117	ch.15982
0.0204	0.9909	0.9942	0.9991	0.3237	0.0094	0.9977	0.3279	ch.1599
0.2477	0.9936	0.6595	0.9987	0.0121	0.9935	0.0005	0.0322	ch.16002
0.0825	0.9943	0.6356	0.9914	0.0046	0.9362	0.9996	0.0096	ch.16012
0.0010	0.7595	0.2715	0.3900	0.9309	0.9037	0.2878	0.3307	ch.16045
0.0196	0.9864	0.9989	0.9984	0.5432	0.0494	0.5389	0.8910	ch.16056
0.1975	0.9957	0.9984	0.9939	0.0005	0.9995	0.9995	0.9772	ch.16114
0.0160	0.9923	0.9978	0.0002	0.9973	0.0058	0.9952	0.9950	ch.16119
0.0197	0.9960	0.7715	0.0787	0.2643	0.5092	0.9545	0.4355	ch.16129
0.0265	0.0021	0.8948	0.9994	0.9958	0.9946	0.0030	0.9948	ch.16130
0.0002	0.3405	0.6791	0.9118	0.1568	0.3756	0.6605	0.8340	ch.16134
0.0000	0.9502	0.0944	0.1209	0.4541	0.2360	0.5827	0.0548	ch.16147
0.0000	0.5127	0.1916	0.4256	0.2906	0.6406	0.9421	0.4904	ch.16148
0.0001	0.3158	0.9999	0.0045	0.9987	0.9997	0.0012	0.2257	ch.16150
0.0013	0.9931	0.7766	0.9919	0.0069	0.0023	0.0025	0.7351	ch.16151
0.0000	0.3433	0.9235	0.8561	0.0629	0.2089	0.3955	0.3628	ch.16152
0.0168	0.0124	0.8956	0.9969	0.9960	0.9991	0.0016	0.9754	ch.16156
0.0000	0.9953	0.3356	0.9504	0.9209	0.6792	0.1709	0.4160	ch.16157
0.7074	0.9926	0.9894	0.9830	0.0853	0.0016	0.0054	0.9916	ch.16177
0.0240	0.9353	0.7199	0.7458	0.7261	0.5425	0.7975	0.6963	ch.16181
0.0961	0.0275	0.9996	0.3352	0.0710	0.0375	0.7712	0.5738	ch.16185
0.0012	0.9968	0.9934	0.0034	0.9911	0.9988	0.9988	0.9927	ch.16243
0.2195	0.9991	0.9864	0.9995	0.9992	0.0002	0.0031	0.0281	ch.16271
0.0910	0.0630	0.9919	0.0012	0.9978	0.0054	0.9990	0.5840	ch.16273
0.7862	0.9993	0.0741	0.9973	0.9969	0.0039	0.2165	0.9858	ch.1627
0.0296	0.9942	0.9963	0.9964	0.2211	0.9995	0.0014	0.9988	ch.162
0.0998	0.9943	0.9976	0.9980	0.9968	0.0011	0.9928	0.4897	ch.16325
0.0282	0.0119	0.9054	0.9587	0.7239	0.3084	0.8586	0.9975	ch.1636
0.1085	0.9975	0.0099	0.8652	0.0024	0.0018	0.2794	0.9932	ch.1646
0.0118	0.9986	0.9985	0.1946	0.9991	0.0069	0.0016	0.3577	ch.1647
0.1031	0.8503	0.9990	0.4280	0.9955	0.9987	0.0063	0.9936	ch.1660
0.0004	0.1411	0.0800	0.8181	0.9867	0.0674	0.0005	0.9856	ch.1662
0.5213	0.0079	0.3666	0.8915	0.2107	0.0043	0.0179	0.9792	ch.16647
0.0000	0.0280	0.3325	0.3732	0.3145	0.5611	0.3015	0.9538	ch.16650
0.1895	0.9997	0.2571	0.9991	0.0043	0.9900	0.0041	0.2339	ch.1665
0.1382	0.0190	0.9978	0.0096	1.0000	0.0111	0.0048	0.9999	ch.16661
0.1528	0.9983	0.4397	0.5519	0.9945	0.9989	0.0045	0.7953	ch.16692
0.0000	0.7522	0.5757	0.6210	0.1670	0.9558	0.4885	0.4804	ch.16717
0.0027	0.7286	0.0887	0.5935	0.0600	0.7333	0.0549	0.2281	ch.16727
0.1433	0.7936	0.5674	0.9943	0.0021	0.9947	0.0084	0.9846	ch.16731
0.0135	0.0022	0.5358	0.8987	0.9681	0.0067	0.1159	0.9920	ch.16783
0.0834	0.9981	0.6449	0.7378	0.5122	0.9546	0.9066	0.0143	ch.16816
0.2236	0.0194	0.5705	0.0616	0.1260	0.8611	0.0689	0.7102	ch.16853
0.2210	0.9987	0.2093	0.9816	0.9963	0.0027	0.0144	0.9974	ch.1685
0.0440	0.9943	0.0718	0.0014	0.9992	0.0100	0.0028	0.9875	ch.1686
0.0000	0.6000	0.1339	0.5922	0.1368	0.2818	0.4442	0.7127	ch.16882
0.0000	0.6296	0.0743	0.8343	0.1846	0.8763	0.0849	0.3519	ch.16908
0.0465	0.9991	0.9928	0.1185	0.6759	0.9985	0.9960	0.5438	ch.1696
0.0166	0.5142	0.7538	0.8834	0.4314	0.3506	0.4336	0.5779	ch.16979
0.0080	0.3989	0.9565	0.5491	0.1544	0.5064	0.9991	0.9395	ch.17024
0.0038	0.9969	0.5536	0.9972	0.0019	0.0031	0.9993	0.7929	ch.17026
0.0000	0.8683	0.8609	0.8456	0.4559	0.4882	0.8066	0.0906	ch.17028
0.0000	0.1333	0.8819	0.2511	0.2290	0.8537	0.5353	0.8976	ch.17031
0.0877	0.9970	0.7194	0.0063	0.3191	0.0004	0.9975	0.4390	ch.17036
0.0092	0.0025	0.0026	0.3533	0.8078	0.0074	0.0673	0.9368	ch.17057
0.0001	0.1120	0.3706	0.6004	0.2541	0.6746	0.4840	0.1872	ch.17137
0.1346	0.0010	0.0009	0.8966	0.4279	0.0058	0.0011	0.9992	ch.1714
0.0349	0.9982	0.0694	0.0621	0.2417	0.0028	0.0023	0.9964	ch.17223
0.0000	0.3694	0.3017	0.9651	0.5569	0.8891	0.7211	0.9553	ch.17227
0.1697	0.0064	0.0885	0.0045	0.9918	0.0058	0.9990	0.9743	ch.17234
0.0044	0.0813	0.0006	0.9975	0.0046	0.9947	0.1564	0.9971	ch.17235
0.0060	0.9855	0.9988	0.9950	0.4781	0.0016	0.9931	0.6221	ch.17244
0.1849	0.1339	0.2739	0.9757	0.1280	0.0942	0.1092	0.8187	ch.17245
0.4666	0.0065	0.1704	0.0079	0.9990	0.0010	0.2318	0.9954	ch.17312
0.0522	0.9998	0.1172	0.0035	0.9992	0.2769	0.9934	0.0119	ch.17331
0.0859	0.9943	0.9914	0.0005	0.9975	0.9982	0.0079	0.0017	ch.17406
0.1026	0.3928	0.7760	0.0644	0.4251	0.2413	0.8480	0.2182	ch.1740
0.8138	0.9989	0.9875	0.0017	0.0168	0.9991	0.0000	0.9422	ch.17411
1.0940	0.9398	0.3248	0.4920	0.2139	0.3811	0.2533	0.4681	ch.17419
0.2446	0.6258	0.3480	0.9984	0.0114	0.0023	1.0000	0.9843	ch.17427
0.0000	0.6412	0.9821	0.2757	0.1756	0.5559	0.6319	0.4077	ch.17435
0.2007	0.9945	0.6848	0.9988	0.9983	0.0003	0.8899	0.3739	ch.17445
0.1204	0.9970	0.9983	0.9900	0.0023	0.9991	0.9909	0.9987	ch.174
0.1015	0.4834	0.6014	0.9979	0.0066	0.9936	0.9990	0.9535	ch.17511
0.4767	0.1213	0.0087	0.9993	0.5627	0.0003	0.0028	0.9942	ch.17537
0.4927	0.1834	0.3034	0.6082	0.0206	0.9990	0.0130	0.9919	ch.17539
0.0000	0.1714	0.9926	0.1810	0.9059	0.3243	0.9724	0.6215	ch.17557
0.0026	0.0040	0.9942	0.9962	0.4126	0.0118	0.0065	0.9962	ch.17584
0.7617	0.9985	0.0320	0.0000	0.0066	0.0072	0.9925	0.5419	ch.17589
0.0000	0.2826	0.4936	0.2554	0.2055	0.4440	0.6903	0.4533	ch.17715
0.0006	0.9985	0.4955	0.0034	0.0052	0.0010	0.9894	0.8021	ch.17744
0.0000	0.1762	0.5026	0.8878	0.5416	0.8780	0.7341	0.3533	ch.17803
0.1052	0.9947	0.9968	0.0001	0.2303	0.0064	0.9985	0.5251	ch.17829
0.0042	0.9988	0.0026	0.9963	0.8928	0.0171	0.0030	0.8882	ch.17838
0.0162	0.9765	0.0021	0.0001	0.9990	0.9993	0.9960	0.0015	ch.17852
0.0131	0.9978	0.9972	0.9915	0.9961	0.0050	0.0017	0.0182	ch.1786
0.1718	0.0000	0.0152	0.0081	0.9960	0.0018	0.0023	0.9948	ch.17877
0.0013	0.6554	0.9730	0.3147	0.0891	0.1130	0.0100	0.7880	ch.17892
0.5037	0.0009	0.5321	0.9984	0.0083	0.0122	0.0045	0.9893	ch.17917
0.0158	0.0004	0.9995	0.9959	0.1770	0.0019	0.0016	0.9898	ch.1799
0.1563	0.9995	0.9991	0.9998	0.2367	0.9879	0.9974	0.0057	ch.18005
0.0478	0.3158	0.9984	0.9994	0.9969	0.0048	0.9993	0.3209	ch.1800
0.3772	0.0042	0.9526	0.7792	0.9848	0.9994	0.0121	0.9967	ch.18033
0.0002	0.3053	0.0878	0.8912	0.0570	0.0581	0.1185	0.9346	ch.1803
0.0000	0.5008	0.6131	0.1958	0.0806	0.7738	0.2704	0.0715	ch.18040
0.2748	0.3776	0.2972	0.9943	0.5384	0.0038	0.0033	0.9976	ch.1804
0.0023	0.9991	0.4641	0.9967	0.9982	0.0008	0.0087	0.3078	ch.18100
0.0222	0.0096	0.0034	0.5486	0.9442	0.0631	0.0346	0.9930	ch.18105
0.2387	0.2267	0.3658	0.9990	0.9996	0.9977	0.0015	0.0424	ch.18121
0.0156	0.9998	0.4437	0.9971	0.9965	0.0201	0.6185	0.0641	ch.18136
0.0006	0.0560	0.3350	0.8731	0.7817	0.3028	0.8968	0.5124	ch.18154
0.0071	0.9972	0.0565	0.9993	0.9995	0.9939	0.0020	0.4185	ch.18185
0.1854	0.9997	0.9971	0.0216	0.9999	0.0006	0.9987	0.0066	ch.18211
0.2912	1.0000	0.9828	0.9984	0.1300	0.9921	0.0041	0.4838	ch.18248
0.0639	0.9220	0.3079	0.9940	0.0276	0.0251	0.3438	0.8428	ch.18265
0.1806	0.9909	0.0080	0.4865	0.9653	0.0233	0.4462	0.9911	ch.1828
0.0175	0.9998	0.9974	0.4346	0.0247	0.9973	0.9977	0.0287	ch.18292
0.0000	0.8661	0.9141	0.2927	0.5571	0.6089	0.4015	0.8392	ch.18310
0.0037	0.6365	0.0181	0.2106	0.2592	0.4440	0.7477	0.3296	ch.1833
0.0596	0.8044	0.1112	0.8399	0.0343	0.1949	0.4187	0.8145	ch.18341
0.6644	0.9940	0.6811	0.0051	0.0016	0.0217	0.9880	0.9933	ch.1834
0.0023	0.9995	0.9629	0.9999	0.9998	0.0108	1.0000	0.4484	ch.18368
0.0016	0.9978	0.2416	0.9871	0.9955	0.0072	0.0036	0.5464	ch.18369
0.0000	0.9500	0.3806	0.6468	0.7161	0.0210	0.2686	0.8376	ch.18370
0.2386	0.9949	0.1807	0.0066	0.9997	0.0009	0.9987	0.1598	ch.18421
0.2529	0.0026	0.0051	0.9966	0.8090	0.9984	0.0028	0.9958	ch.18433
0.0027	0.1969	0.8395	0.0012	0.9895	0.7655	0.9736	0.2087	ch.18449
0.0956	1.0000	0.9915	0.9992	0.9893	0.0027	0.4650	0.0203	ch.18450
0.1035	0.0049	0.1203	1.0000	0.9950	0.0054	0.0005	0.9998	ch.18451
0.0000	0.6478	0.1225	0.5350	0.5841	0.2851	0.3627	0.2243	ch.18452
0.6754	0.0035	0.9179	0.9985	0.9965	0.0003	0.9986	0.9950	ch.18456
0.0000	0.9141	0.5679	0.4810	0.8141	0.5175	0.4619	0.5789	ch.18480
0.4265	0.9923	0.5830	0.9931	0.9953	0.0083	0.1870	0.9899	ch.1848
0.3941	0.9934	0.9109	0.1790	0.3853	0.9610	0.9998	0.0318	ch.18524
0.0574	0.5169	0.7406	0.5960	0.0004	0.0094	0.0000	0.9994	ch.18544
0.0224	0.9980	0.5634	0.9980	0.9991	0.0011	0.0018	0.9941	ch.18553
0.0395	0.9969	0.9980	0.0027	0.9035	0.0032	0.9996	0.0204	ch.18594
0.0008	0.5612	0.5781	0.7970	0.0407	0.0213	0.8539	0.2329	ch.18626
0.1725	0.9999	0.9980	0.9989	0.9965	0.0104	0.9965	0.0121	ch.18643
0.0838	0.0275	0.9993	0.9865	0.0196	0.6621	0.9876	0.9895	ch.1866
0.0001	0.9993	0.9993	0.9972	0.9944	0.0001	0.9886	0.7045	ch.18672
0.0376	0.9996	0.9983	0.0049	0.9984	0.9951	0.0014	0.3686	ch.18675
0.0020	0.9995	0.9993	0.9987	0.9873	0.0100	0.9943	0.7116	ch.18676
0.0416	0.7717	0.6967	0.7637	0.8611	0.0615	0.3069	0.2048	ch.18677
0.0032	0.8773	0.1445	0.7837	0.2530	0.8655	0.2689	0.5912	ch.18730
0.0161	0.9990	0.2303	0.9994	0.9987	0.9964	0.0002	0.4306	ch.18744
0.0182	0.7962	0.4385	0.3960	0.0938	0.9896	0.9680	0.3923	ch.18761
0.1171	0.0034	0.9974	0.9941	0.9977	0.0106	0.0067	0.9970	ch.18767
0.0036	0.3542	0.9990	0.9933	0.0003	0.0067	0.0037	0.9995	ch.1876
0.1909	0.9991	0.9990	0.6341	0.0229	0.0109	0.9959	0.9887	ch.1877
0.3115	0.9981	0.9993	0.9979	0.4516	0.0034	0.9974	0.8034	ch.18780
0.5982	0.8269	0.9967	0.4918	0.9994	0.0063	0.0019	0.1667	ch.18792
0.1087	0.9874	0.9956	0.9971	0.0086	0.0118	0.9914	0.6512	ch.18807
0.0004	0.0503	0.1068	0.0999	0.3238	0.3738	0.8817	0.8917	ch.18815
0.0000	0.0559	0.9902	0.1727	0.8174	0.0116	0.1354	0.8860	ch.18819
0.0000	0.9467	0.4021	0.4788	0.7353	0.0828	0.9465	0.4838	ch.18822
0.1431	0.2300	0.9026	0.5647	0.0336	0.6911	0.0560	0.0287	ch.18855
0.0000	0.5260	0.5226	0.6571	0.7399	0.3079	0.6971	0.6165	ch.18875
0.0000	0.5828	0.7916	0.7734	0.2234	0.4951	0.7504	0.9034	ch.18881
0.0063	0.9113	0.7470	0.9006	0.8881	0.1011	0.8723	0.1875	ch.18895
0.0080	0.9976	0.9963	0.9964	0.9961	0.0024	0.9835	0.5069	ch.18914
0.0037	0.9477	0.7360	0.9766	0.5875	0.6663	0.8323	0.4122	ch.18915
0.5358	0.9977	0.1704	0.9970	0.0004	0.9997	0.0091	0.2470	ch.18917
0.1211	0.0032	0.0053	0.0261	0.0042	0.0021	0.6142	0.9884	ch.18939
0.0016	0.9983	0.9975	0.9947	0.0000	0.9822	0.9984	0.5740	ch.18940
0.0000	0.3235	0.9559	0.1765	0.5722	0.9478	0.9086	0.5199	ch.18971
0.0007	0.2354	0.5099	0.6242	0.6510	0.5094	0.4802	0.6619	ch.18980
0.1179	0.0023	0.0000	0.9971	0.8279	0.0011	0.0002	0.9906	ch.19007
0.0633	0.9983	0.9967	0.9983	0.9991	0.0033	0.0004	0.9949	ch.19013
0.0001	0.0333	0.1218	0.0082	0.4842	0.0343	0.8833	0.7896	ch.19033
0.0005	0.0116	0.2405	0.7501	0.2869	0.1708	0.4702	0.9339	ch.19053
0.4132	0.0016	0.3974	0.0164	0.9999	0.0031	0.0019	0.9952	ch.19075
0.1787	0.9959	0.4568	0.0032	0.0060	0.9989	0.9991	0.0055	ch.19082
0.0527	0.9960	0.6423	0.9839	0.6919	0.0238	0.0067	0.9634	ch.19116
0.2965	0.6923	0.0094	0.9874	0.7513	0.0642	0.0294	0.9709	ch.19123
0.0026	0.4820	0.0071	0.0063	0.9945	0.9965	0.0021	0.9995	ch.19152
0.0015	0.8098	0.9553	0.5940	0.3472	0.1142	0.8705	0.2945	ch.19154
0.0000	0.9525	0.6154	0.4641	0.7823	0.3258	0.8419	0.5596	ch.19175
0.1607	0.9984	0.3982	0.1488	0.1348	0.0007	0.0129	0.9912	ch.19187
0.0007	0.0854	0.6151	0.9653	0.0355	0.0507	0.0224	0.8983	ch.1918
0.0009	0.9964	0.7532	0.9726	0.9698	0.9982	0.9972	0.8980	ch.19213
0.0000	0.1870	0.5137	0.3784	0.2505	0.9504	0.1776	0.1184	ch.19225
0.3649	0.9952	0.9992	0.3385	0.9952	0.9898	0.0759	0.0060	ch.19249
0.0000	0.8571	0.7221	0.1940	0.7037	0.8003	0.6866	0.1413	ch.19251
0.2071	0.0097	0.0040	0.9973	0.9307	0.0032	0.0094	0.9987	ch.19255
0.2032	0.9900	0.7971	0.9813	0.2352	0.3496	0.9946	0.0463	ch.19263
0.0001	0.9938	0.4057	0.0089	0.9960	0.9964	0.0026	0.9440	ch.19287
0.0290	0.0011	0.9996	0.0023	0.9980	0.0018	0.9994	0.7631	ch.19313
0.0005	0.2088	0.8080	0.9724	0.5497	0.1318	0.9937	0.7946	ch.19350
0.0000	0.2111	0.4946	0.3248	0.3959	0.6560	0.6465	0.3397	ch.19351
0.5431	0.9974	0.6100	0.8002	0.2626	0.0015	0.2625	0.9993	ch.19375
0.1118	0.9971	0.9956	0.0120	0.9971	0.9988	1.0000	0.9780	ch.19378
0.0004	0.0067	0.9772	0.9302	0.1179	0.4604	0.5694	0.8768	ch.19412
0.0162	0.6357	0.0389	0.9362	0.3679	0.0460	0.0017	0.3910	ch.19449
0.0003	0.0541	0.0336	0.9997	0.3901	0.6249	0.4732	0.3479	ch.19500
0.0096	0.0193	0.0018	0.9862	0.9818	0.0102	0.0003	0.9991	ch.19517
0.0000	0.2998	0.9387	0.5680	0.4634	0.0597	0.2371	0.7495	ch.19518
0.0100	0.0011	0.0008	0.9899	1.0000	0.0074	0.0018	0.9991	ch.19523
0.0001	0.1369	0.0204	0.1567	0.3646	0.2128	0.9140	0.4874	ch.19524
0.0099	0.0006	0.0004	0.9981	0.9960	0.0009	0.0066	0.9933	ch.19526
0.5151	0.9965	0.9864	0.0015	0.8102	0.9980	0.9888	0.0071	ch.19542
0.0519	0.9947	0.9991	0.9879	0.9913	0.0063	0.9965	0.3900	ch.19581
0.0070	0.9997	0.7824	0.9988	0.9987	0.0043	0.0041	0.8453	ch.19632
0.0312	0.9933	0.9991	0.9900	0.0111	0.9976	0.0022	0.0093	ch.19716
0.0765	0.9970	0.9591	0.0004	0.9962	0.0023	0.9969	0.6213	ch.19756
0.6752	0.8293	0.1851	0.2272	0.1830	0.5509	0.7386	0.6208	ch.1976
0.0129	0.7764	0.4819	0.3873	0.1732	0.9785	0.3913	0.4918	ch.19801
0.1863	0.0008	0.5556	0.9949	0.9970	0.0086	0.0011	0.9980	ch.1982
0.0003	0.8484	0.9984	0.9924	0.9976	0.0108	0.9988	0.1834	ch.19851
0.0737	0.9945	0.3614	0.9954	0.9997	0.0001	0.9858	0.3742	ch.19854
0.0001	0.8932	0.5304	0.8284	0.2848	0.0363	0.9958	0.2410	ch.19857
0.0308	0.9929	0.9074	0.0005	0.0014	0.9984	0.9981	0.0333	ch.19858
0.0000	0.4574	0.4163	0.4060	0.2487	0.4714	0.5466	0.9812	ch.19876
0.0000	0.2924	0.9050	0.4924	0.3305	0.2039	0.8873	0.3893	ch.19877
0.7405	0.0010	0.0862	0.9870	0.0007	0.0075	0.9968	0.1608	ch.19878
0.0000	0.7857	0.7573	0.9636	0.3454	0.7194	0.3431	0.1681	ch.19880
0.0279	0.9988	0.6142	0.9989	0.9956	0.9957	0.0019	0.6885	ch.19955
0.0692	0.0010	0.4408	0.6018	0.4961	0.0004	0.0002	0.9986	ch.19967
0.0000	0.7080	0.0757	0.6462	0.1149	0.6333	0.8087	0.8596	ch.19987
0.0021	0.1220	0.9968	0.0037	0.9999	0.0007	0.9995	0.7070	ch.19999
0.0004	0.6909	0.9563	0.3600	0.0115	0.7690	0.0026	0.1020	ch.1999
0.0041	0.9978	0.9782	0.0386	0.9995	0.9995	0.0010	0.9937	ch.20080
0.2946	0.1169	0.0007	0.2392	0.0956	0.9955	0.0086	0.9926	ch.20084
0.0001	0.6624	0.9981	0.9994	0.9992	0.0034	0.9961	0.4179	ch.2011
0.0001	0.4970	0.4328	0.3199	0.0275	0.8261	0.9724	0.3074	ch.20167
0.0047	0.7043	0.6877	0.4632	0.4582	0.5934	0.5019	0.8213	ch.20197
0.0552	0.9996	0.9875	0.6909	0.0010	0.0562	0.9980	0.9560	ch.20284
0.2091	0.7422	0.5161	0.9987	0.0428	0.0021	0.0005	0.9961	ch.2035
0.2031	0.9844	0.9985	0.8736	0.9981	0.9928	0.9421	0.0138	ch.2036
0.4112	0.9980	0.1523	0.0026	0.0033	0.9995	0.9993	0.0589	ch.2039
0.1818	0.5625	0.9998	0.9951	0.4905	0.0120	0.0116	0.9979	ch.2047
0.8420	0.8395	0.0086	0.0018	0.4050	0.9899	0.9988	0.8877	ch.2077
0.1574	0.9949	0.3948	0.6741	0.0011	0.0066	0.0127	0.9808	ch.2096
0.3992	0.9995	0.9978	0.6932	0.9797	0.9982	0.0023	0.0193	ch.2099
0.0003	0.3182	0.7970	0.4082	0.2686	0.4799	0.4083	0.6707	ch.2110
0.4868	0.8721	0.3436	0.6975	0.5777	0.8138	0.6292	0.7607	ch.2119
0.0789	0.3250	0.0602	0.9948	0.0015	0.0023	0.0064	0.9998	ch.2148
0.0235	0.9921	0.7420	0.9998	0.9984	0.9998	0.0043	0.1287	ch.2157
0.0000	0.2785	0.3839	0.3955	0.2337	0.7952	0.8632	0.8190	ch.2161
0.0048	0.7545	0.9984	0.0963	0.9988	0.0058	0.9990	0.1671	ch.216
0.0042	0.1463	0.9997	0.9979	0.0037	0.0030	0.9989	0.1144	ch.2180
0.0026	0.9950	0.9919	0.9960	0.0019	0.9989	0.9944	0.0019	ch.2210
0.7496	0.0049	0.0401	0.0019	0.9973	0.0066	0.0006	0.9967	ch.2217
0.1640	0.9962	0.9988	0.9973	0.2644	0.0052	0.9956	0.0011	ch.2247
0.1183	0.9885	0.6938	0.9800	0.9493	0.9356	0.9984	0.0013	ch.2250
0.0087	0.5257	0.9942	0.0017	0.0016	0.9989	0.0027	0.2898	ch.230
0.6497	0.9963	0.3147	0.0029	0.2366	0.9901	0.9891	0.9402	ch.2330
0.0993	0.9996	0.7168	0.0024	0.9941	0.9960	0.9992	0.0026	ch.2331
0.0022	1.0000	0.8433	0.9978	0.0077	0.0073	0.9909	0.9377	ch.2332
0.0379	0.0103	0.2954	0.9992	0.9985	0.0019	0.0013	0.9830	ch.2333
0.1987	0.9966	0.9902	0.9987	0.9999	0.9924	0.0005	0.0614	ch.237
0.0315	0.9993	0.7224	0.0075	0.9994	0.0026	0.9998	0.0118	ch.241
0.0000	0.0175	0.6048	0.0554	0.4404	0.1172	0.6776	0.5733	ch.2485
0.0000	0.0307	0.2300	0.5488	0.3883	0.2854	0.9207	0.4445	ch.2490
0.4084	0.9220	0.9512	0.5948	0.0148	0.8568	0.0010	0.4265	ch.2531
0.0719	0.9900	0.4890	0.0028	0.9931	0.0020	0.0002	0.9924	ch.2559
0.0001	0.0553	0.8226	0.7407	0.3293	0.0580	0.2564	0.8665	ch.2619
0.4570	0.4251	0.8833	0.9993	0.2708	0.8278	0.0001	0.9925	ch.2654
0.7007	0.0040	0.6480	0.9970	0.0001	0.9937	0.9946	0.8810	ch.266
0.0215	0.9986	0.9950	0.0026	0.9946	0.9980	0.0051	0.4112	ch.267
1.3294	0.0014	0.6387	0.0082	0.0203	0.0036	0.0025	0.4757	ch.2686
0.5184	0.0003	0.9104	0.9923	0.5340	0.0001	0.9958	0.9860	ch.2762
0.0013	0.6679	0.9996	0.0010	0.0002	0.0006	0.9963	0.3686	ch.2764
0.0099	0.1224	0.9923	0.0053	0.9984	0.9991	0.0046	0.3985	ch.2766
0.2437	0.7767	0.7645	0.0015	0.9988	0.0020	0.9957	0.0158	ch.2784
0.0000	0.6520	0.4843	0.3942	0.2804	0.1675	0.2915	0.4167	ch.2788
0.0000	0.0025	0.4472	0.6442	0.0972	0.8939	0.1006	0.5241	ch.2789
