18836	1198	55	53	9196639	15.66
11232	916	32	37	258236	0.54
2338	723	28	32	70622	0.19
46935	479	13	16	369	0.02
7640	768	21	38	63061	0.16
39234	1034	37	39	628581	1.28
14831	851	27	25	84402	0.16
11732	1017	42	51	1722513	3.61
821	520	11	22	885	0.02
8787	754	30	19	29496	0.08
7239	830	23	27	45401	0.10
8334	866	30	31	83030	0.22
7681	1071	30	46	391427	0.83
14337	507	17	18	870	0.02
38732	749	30	35	237952	0.49
47911	1185	47	62	11531280	22.81
39127	933	28	32	187045	0.33
10939	1062	33	42	577861	1.04
850	948	29	44	279872	0.63
12881	1167	51	55	5438566	10.48
35337	870	27	27	133928	0.23
39371	683	18	20	3244	0.02
19695	964	34	45	227071	0.77
38628	827	27	42	298013	0.57
37798	970	40	40	615046	1.28
15069	943	27	31	65720	0.18
38754	542	15	15	986	0.02
17763	1128	39	46	1948744	3.29
11719	957	32	26	96473	0.21
2953	690	20	23	7803	0.03
39849	1014	37	32	448650	0.78
10831	674	14	32	8044	0.03
37134	830	32	36	357269	0.71
43604	1170	44	59	6346695	10.60
1953	855	25	40	75480	0.24
20142	534	7	14	159	0.01
37774	1077	53	66	17734515	34.98
15186	988	40	32	727693	1.16
13040	708	30	17	11211	0.05
13039	837	40	17	70548	0.14
36004	693	25	24	23663	0.07
15560	1059	21	95	1083169	3.66
8346	873	27	35	156302	0.32
46035	991	44	36	1250406	2.01
38066	1198	31	85	2533722	7.94
19528	1197	54	45	3966636	6.85
38659	1086	41	46	1994957	3.29
37661	1184	48	48	2977685	5.43
2428	941	35	33	496324	0.83
21328	1182	48	64	6626632	13.67
1864	822	24	31	64667	0.15
11358	934	48	28	278451	0.68
2579	742	18	29	14895	0.05
37840	1071	38	31	481465	0.80
3058	1000	39	35	561739	1.04
42544	954	43	37	1280787	2.12
6353	964	32	39	645989	1.11
12314	929	48	38	2015633	3.34
885	960	28	43	408672	0.74
46234	1153	42	35	920628	1.53
6164	742	20	25	17332	0.05
4212	1108	44	63	6361086	11.88
7890	838	31	30	221625	0.39
11032	708	21	28	17747	0.06
14911	637	20	21	905	0.03
35648	1200	52	40	2571868	5.39
6319	896	45	35	695685	1.37
19189	819	23	43	84841	0.24
42498	1081	50	40	3229109	5.20
11972	798	31	34	260411	0.48
36941	961	40	28	580812	0.90
8483	737	26	26	43445	0.11
37374	899	36	32	211466	0.50
15896	1022	45	36	975206	1.78
6554	876	37	20	60731	0.14
1576	842	33	37	269613	0.61
9714	1187	51	39	1320911	2.66
20420	793	22	33	51772	0.12
36467	1017	49	55	4763981	9.06
11278	937	29	39	307273	0.58
44933	1056	38	43	2033022	3.06
20663	1169	56	57	19389925	31.64
33750	951	34	49	1448371	2.48
12205	664	15	33	9787	0.04
20648	840	36	42	354843	0.95
6178	1050	39	52	2057727	3.67
34933	953	38	34	470099	0.90
14910	573	20	19	3064	0.03
6059	982	29	41	227069	0.51
9533	740	10	23	1527	0.02
12625	1051	33	51	1784904	3.00
1571	834	45	54	1734851	4.42
14004	591	14	22	1375	0.02
13870	733	26	28	50112	0.13
12811	1051	37	47	1738092	3.04
8984	825	24	32	74333	0.17
4415	1153	28	68	2186366	3.92
45220	819	32	33	169979	0.37
9864	905	27	23	62401	0.12
11803	1030	21	62	307044	0.80
11473	949	25	35	148209	0.29
7977	1044	41	34	669575	1.18
12355	783	25	22	20317	0.06
35737	1117	45	37	1082626	1.96
44855	966	44	36	620493	1.33
1290	1181	41	58	6188218	9.85
37405	618	16	25	5021	0.03
6106	962	26	36	186342	0.37
365	756	30	40	191995	0.52
46969	690	24	39	53602	0.22
41405	934	30	33	382293	0.64
38756	773	34	37	193189	0.57
11973	597	19	27	8884	0.05
13550	792	27	13	3291	0.02
2296	964	40	36	795075	1.44
2716	1085	40	62	5368244	9.48
36963	728	23	35	175075	0.30
2301	881	26	52	308339	0.75
44416	718	29	21	30755	0.08
12427	685	33	28	28734	0.15
36219	888	16	39	24638	0.07
47820	1064	45	41	2957274	4.45
371	776	22	26	29877	0.08
34477	711	30	16	8586	0.04
11699	1101	38	39	587156	1.17
20762	1181	55	61	14450515	27.69
4357	897	33	46	460586	1.06
34041	846	32	47	579950	1.23
13863	1057	42	35	692134	1.28
42709	1123	44	57	8774095	13.54
41849	889	33	38	474263	0.85
35060	623	19	14	1007	0.02
37308	1098	63	57	15257518	30.64
40576	1138	50	39	2690802	4.62
35595	1045	45	35	1287580	2.12
20169	1124	51	62	12324470	22.34
38616	737	28	24	16573	0.07
863	1155	39	53	3542510	5.78
14347	1063	40	53	1315191	3.19
406	594	19	14	277	0.02
864	1116	32	40	672179	1.10
37291	1146	56	65	23243738	42.83
20992	734	35	31	130710	0.37
39530	682	25	43	78684	0.29
7636	1138	48	45	3003545	5.14
19230	809	25	33	67116	0.17
47716	1139	32	46	739103	1.44
37333	622	23	13	582	0.02
35265	997	29	39	434308	0.72
46971	620	19	38	13197	0.09
11676	872	30	33	158917	0.34
37443	824	32	25	58981	0.15
45421	708	25	27	49688	0.12
7200	954	32	40	359242	0.78
19437	742	20	24	13053	0.05
3838	759	26	34	73570	0.20
36275	1010	42	47	2140859	3.71
32193	947	28	44	81381	0.39
2297	1037	40	48	984799	2.26
16246	1162	42	53	3062040	5.37
38651	987	38	47	1510149	2.61
10985	974	36	52	2470635	4.03
10324	926	24	36	199177	0.34
481	1183	50	44	3973667	6.15
8622	1192	46	51	6424941	10.06
21557	698	23	31	49293	0.14
9093	1020	39	38	518083	1.20
7913	789	28	20	16579	0.06
43168	1199	47	52	8698711	12.86
1695	1023	37	41	775175	1.41
7875	849	22	27	14903	0.06
7240	735	21	26	17219	0.06
45051	1099	45	43	2949947	4.46
6147	862	35	44	537319	1.22
19101	745	22	30	9674	0.06
20135	950	38	32	460710	0.82
1952	929	36	48	1566297	2.65
19901	867	22	17	9213	0.03
7059	1060	34	58	2385155	4.32
7745	1101	48	50	4863081	7.88
7250	1132	48	46	3485525	5.82
10364	694	17	18	2220	0.02
33748	1124	49	48	4937025	7.88
19588	1161	56	45	9881231	14.60
20404	880	42	31	110509	0.43
35916	1118	64	45	10523485	17.95
2908	958	34	38	305300	0.69
45960	932	34	41	236705	0.75
1427	988	27	63	1693007	2.97
18936	1103	55	55	11858191	21.97
6190	1009	38	51	2417660	3.97
44417	618	18	13	1499	0.02
10034	932	36	40	551360	1.21
38917	838	23	30	28851	0.09
14630	955	41	26	337998	0.58
39483	1082	46	56	7706347	12.73
19155	1161	40	53	2557539	4.60
14115	1017	40	29	510937	0.84
4168	553	12	12	211	0.01
34157	985	35	32	529096	0.87
13181	961	29	51	585977	1.18
12888	756	28	25	47168	0.11
5902	796	26	45	180516	0.45
2380	822	29	34	275184	0.47
19651	1184	47	60	12539338	21.50
15068	602	21	25	6318	0.05
12313	1189	43	41	2658051	4.14
37747	848	37	29	236116	0.47
12508	1124	49	58	6802847	12.48
43677	656	17	38	21373	0.07
9911	1196	32	43	663048	1.18
6293	674	16	27	1661	0.03
38988	746	22	30	49000	0.11
1249	732	23	24	25113	0.07
33945	991	43	43	1268854	2.47
6412	1080	35	35	785285	1.17
21303	1156	36	46	1860749	2.81
1567	872	36	32	290759	0.57
37223	1138	38	36	575878	1.10
32837	865	22	37	86658	0.20
1035	793	36	31	383144	0.69
7485	1122	47	34	1478243	2.39
38225	1128	45	42	2204757	3.67
1358	1020	34	43	870781	1.57
6306	1178	36	55	3953020	5.87
34995	1047	31	42	221594	0.59
14114	1002	32	40	225227	0.60
47488	1022	34	34	733635	1.09
1694	1162	48	47	4955187	7.62
43925	637	20	21	8389	0.03
45432	853	36	39	704541	1.22
13775	854	23	38	71881	0.20
8744	1145	39	66	6744537	11.33
17981	761	22	14	3769	0.02
6128	935	34	49	1056734	1.92
15735	1001	43	53	3026974	5.55
19302	879	32	21	106159	0.18
34194	989	40	34	1204642	1.83
18526	861	19	37	51349	0.12
42992	1057	59	63	10074950	25.68
19143	760	31	26	107350	0.20
2667	998	32	51	979365	1.87
7809	1085	35	36	555630	0.99
2382	805	23	35	37962	0.13
13815	1010	31	36	271612	0.59
240	1109	46	55	5274255	9.14
14183	928	34	40	378964	0.83
37716	973	34	41	1028139	1.65
46236	688	26	42	49418	0.26
44631	700	22	16	4205	0.03
1713	831	30	33	58905	0.22
1105	603	23	23	7125	0.04
8248	1069	37	50	2740695	4.24
33752	930	29	28	136347	0.25
24083	1074	58	54	14072180	24.03
19207	1057	28	42	793293	1.20
36447	538	13	17	617	0.01
19741	917	45	42	2023627	3.45
12173	734	27	21	23967	0.07
5095	1171	55	68	27710084	50.22
20840	1031	33	42	817642	1.39
7888	854	31	30	83619	0.23
36521	975	31	34	201738	0.41
